id,Grupo,Producto_Activo,Cve_Med,Cve_Med,ID_PRODUCTO,GPO,GPO1,ESP,DIF,VAR,CUADRO_BASICO_SAI,PROGRAMA_MEDICO,DESCRIPCION_ARTICULO,UNIDAD_PRESENTACION,CANTIDAD_PRESENTACION,TIPO_PRESENTACION,Unidades,Medida,tot_unidades,med,ANALGESIACOS_ANTIINFLAMATORIOS_ANTIRREUMATICOS,ANALGESICOS_OPIOIDES___,ANALGESICOS_ANTIPIRETICOS,ANESTESICOS_GENERATES,ANESTESICOS_LOCALES,ANSIOLITICOS,ANTIACIDOS,ANTIAGREGANTE_PLAQUETARIO,ANTIANEMICOS,ANTIANGINOSO,ANTIARRITMICOS,ANTIASMATICO__BRONCODILATADOR,ANTIBIOTICOS,ANTICONCEPTIVO_INTRAUTERINO,ANTIDEPRESIVOS,ANTIDIABETICOS,ANTIDIARREICOS,ANTIDOTOS,ANTIEMETICOS,ANTIEPILEPTICOS,ANTIESPASMODICO,ANTIFUNGICOS,ANTIGOTOSOS,ANTIHEMORRAGICOS,ANTIHISTAMINICOS,ANTIPARKINSONIANO,ANTIPSICOTICOS,ANTISEPTICOS_DESINFECTANTES,ANTITROMBITICO_TROMBOTICO_ANTIAGREGANTE,ANTITROMBOTICO_TROMBOLITICO,ANTITUSIVOS,ANTIULCEROSOS_PROTECTOR_GASTRICO,ANTIVIRALES,CARDIOTONICOS,CORTICOIDES,DIURETICOS_ANTIHIPERTENSIVOS,FACTOR_VITAMINICO,HIPNOTICO_SEDANTE,HIPOLIPEMIANTE,INDUCTOR_DEL_PARTO,INHIBIDOR_DEL_PARTO,INMUNOSUPRESORES,LAXANTES,MUCOLITICOS,OTROS_ANTIHIPERTENSIVOS,RELAJANTE_MUSCULAR,TERAPIA_TIROIDEA,TRATAMIENTO_TUBERCULOSIS,g1_ANALGESICOS,g2_ANESTESIA,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,GRUPO,ANALGESICOS_URINARIOS,ANTIAGREGANTES_PLAQUETARIOS,ANTIALERGICOS,ANTIANDROGENICOS,ANTIARRITMICOS,ANTICOAGULANTES_ORALES,ANTIDEPRESIVOS,ANTIFLAMATORIOS_ESTEROIDEOS,ANTIHIPERTENSIVOS,ANTIINFLAMATORIOS_NO_ESTEROIDEOS,ANTIMICOTICOS_SISTEMICOS_Y_TOPICOS,ANTIMUSCARINICOS,ANTINEURITICOS,ANTITUSIVOS,ANTIULCEROSOS_Y_PROTECTORES_DE_LA_MUCOSA_GASTRICA,ANTIURICOSURICOS,ANTIVERTIGINOSOS,BENZODIAZEPINAS,BLOQUEADORES_ALFA,BRONCODILATADORES_Y_EXPECTORANTES,DISFUNCION_ERECTIL,ELECTROLITOS_ORALES,FARMACOS_INSUFICIENCIA_CARDIACA_Y_ANTIANGINOSOS,FARMACOS_MODIFICADORES_DE_LA_ENFERMEDAD,FARMACOS_OCULARES,FARMACOS_UTILIZADOS_EN_CANCER_DE_MAMA,FARMACOS_UTILIZADOS_EN_HIPERTIROIDISMO,FARMACOS_UTILIZADOS_EN_HIPOTIROIDISMO,FARMACOS_UTILIZADOS_EN_NEFROLOGIA,FARMACOS_UTILIZADOS_EN_NEUROLOGIA,FARMACOS_UTILIZADOS_EN_OSTEOPOROSIS,FARMACOS_UTILIZADOS_EN_PSIQUIATRIA,FORMULAS_NUTRICIONALES_COMPLETAS,HIPOLIPEMIANTES,HORMONALES,METILXANTINAS,VARIOS,VITAMINICOS
735,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE POTASIO,524,0524,1000005240000,010,000,0524,00,00,SI,"Sustantiva,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma","CLORURO DE POTASIO SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: CLORURO DE POTASIO 1.49 G. (20 MILIEQUIVALENTES DE POTASIO, 20 MILIEQUIVALENTES DE CLORO) ENVASE CON 50 AMPOLLETAS CON 10 ML.",ENV,50,AMP,1.49,gramos,74.5,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3601,3601,1000036010000,010,000,3601,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 5 % CADA 100 ML CONTIENE: GLUCOSA ANHIDRA O GLUCOSA 5 G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 5.0 G DE GLUCOSA ENVASE CON 250 ML. CONTIENE: GLUCOSA 12.5 G.,ENV,250,ML.,5,gramos,5,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3603,3603,1000036030000,010,000,3603,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 5% CADA 100 ML CONTIENEN: GLUCOSA ANHIDRA O GLUCOSA 5 G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 5.0 G DE GLUCOSA ENVASE CON 1 000 ML. CONTIENE: GLUCOSA 50.0 G.,ENV,1000,ML.,5,gramos,5,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3604,3604,1000036040000,010,000,3604,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 10% CADA 100 ML CONTIENEN: GLUCOSA ANHIDRA O GLUCOSA 10 G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 10.0 G DE GLUCOSA ENVASE CON 500 ML. CONTIENE: GLUCOSA 50.0 G,ENV,500,ML.,10,gramos,10,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3605,3605,1000036050000,010,000,3605,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 10% CADA 100 ML CONTIENEN: GLUCOSA ANHIDRA O  GLUCOSA 10 G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 10.0 G DE GLUCOSA ENVASE  CON 1 000 ML. CONTIENE: GLUCOSA 100.0 G.,ENV,1000,ML.,10,gramos,10,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3606,3606,1000036060000,010,000,3606,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 50 % CADA 100 ML CONTIENEN: GLUCOSA ANHIDRA O  GLUCOSA 50 G AGUA INYECTABLE 100 ML O GLUCOSA MONOHIDRATADA EQUIVALENTE A 50 G  DE GLUCOSA ENVASE CON 250 ML. CONTIENE: GLUCOSA 125 G.,ENV,250,ML.,50,gramos,50,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3607,3607,1000036070000,010,000,3607,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 50% CADA 100 ML CONTIENEN: GLUCOSA ANHIDRA O  GLUCOSA 50 G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 50.0 G DE GLUCOSA ENVASE  CON 50 ML. CONTIENE: GLUCOSA 25.0 G.,ENV,1,ENV,50,gramos,50,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE SODIO,3608,3608,1000036080000,010,000,3608,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",CLORURO DE SODIO SOLUCION INYECTABLE AL 0.9% CADA 100 ML CONTIENEN: CLORURO DE  SODIO 0.9 G AGUA INYECTABLE 100 ML ENVASE CON 250 ML. CONTIENE: SODIO 38.5  MILIEQUIVALENTES CLORURO 38.5 MILIEQUIVALENTES.,ENV,250,ML.,0.9,gramos,0.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE SODIO,3609,3609,1000036090000,010,000,3609,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",CLORURO DE SODIO SOLUCION INYECTABLE AL 0.9% CADA 100 ML CONTIENEN: CLORURO DE  SODIO 0.9 G AGUA INYECTABLE 100 ML ENVASE CON 500 ML. CONTIENE: SODIO 77  MILIEQUIVALENTES. CLORURO 77 MILIEQUIVALENTES.,ENV,500,ML.,0.9,gramos,0.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE SODIO,3610,3610,1000036100000,010,000,3610,00,00,SI,Sustantiva -- macro soluciones,CLORURO DE SODIO SOLUCION INYECTABLE AL 0.9% CADA 100 ML CONTIENEN: CLORURO DE  SODIO 0.9 G AGUA INYECTABLE 100 ML ENVASE CON 1 000 ML. CONTIENE: SODIO 154  MILIEQUIVALENTES CLORURO 154 MILIEQUIVALENTES.,ENV,1000,ML.,0.9,gramos,0.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE SODIO Y GLUCOSA,3611,3611,1000036110000,010,000,3611,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",CLORURO DE SODIO Y GLUCOSA SOLUCION INYECTABLE CADA 100 ML CONTIENEN: CLORURO  DE SODIO 0.9 G GLUCOSA ANHIDRA O GLUCOSA 5.0 G O GLUCOSA MONOHIDRATADA  EQUIVALENTE A 5.0 G DE GLUCOSA ENVASE CON 250 ML. CONTIENE: SODIO 38.5,ENV,250,ML.,5.9,gramos,5.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE SODIO Y GLUCOSA,3612,3612,1000036120000,010,000,3612,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",CLORURO DE SODIO Y GLUCOSA SOLUCION INYECTABLE CADA 100 ML CONTIENEN: CLORURO  DE SODIO 0.9 G GLUCOSA ANHIDRA O GLUCOSA 5.0 G O GLUCOSA MONOHIDRATADA  EQUIVALENTE A 5.0 G DE GLUCOSA ENVASE CON 500 ML. CONTIENE: SODIO 77 MEQ,ENV,500,ML.,5.9,gramos,5.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,CLORURO DE SODIO Y GLUCOSA,3613,3613,1000036130000,010,000,3613,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",CLORURO DE SODIO Y GLUCOSA SOLUCION INYECTABLE CADA 100 ML CONTIENEN: CLORURO  DE SODIO 0.9 G GLUCOSA ANHIDRA O GLUCOSA 5.0 G O GLUCOSA MONOHIDRATADA  EQUIVALENTE A 5.0 G DE GLUCOSA. ENVASE CON 1 000 ML. CONTIENE: SODIO 154.0 MEQ,ENV,1000,ML.,5.9,gramos,5.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,SOLUCIÓN HARTMANN,3614,3614,1000036140000,010,000,3614,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",SOLUCION HARTMANN. SOLUCION INYECTABLE. CADA 100 ML CONTIENEN: CLORURO DE SODIO  0.600 G CLORURO DE POTASIO 0.030 G CLORURO DE CALCIO DIHIDRATADO 0.020 G  LACTATO DE SODIO 0.310 G. ENVASE CON 250 ML. MILIEQUIVALENTES POR LITRO: SODIO,ENV,250,ML.,0.36,gramos,0.36,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,SOLUCIÓN HARTMANN,3615,3615,1000036150000,010,000,3615,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",SOLUCION HARTMANN. SOLUCION INYECTABLE. CADA 100 ML CONTIENEN: CLORURO DE SODIO  0.600 G CLORURO DE POTASIO 0.030 G CLORURO DE CALCIO DIHIDRATADO 0.020 G  LACTATO DE SODIO 0.310 G. ENVASE CON 500 ML. MILIEQUIVALENTES POR LITRO: SODIO,ENV,500,ML.,0.36,gramos,0.36,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,SOLUCIÓN HARTMANN,3616,3616,1000036160000,010,000,3616,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",SOLUCION HARTMANN. SOLUCION INYECTABLE. CADA 100 ML CONTIENEN: CLORURO DE SODIO  0.600 G CLORURO DE POTASIO 0.030 G CLORURO DE CALCIO DIHIDRATADO 0.020 G  LACTATO DE SODIO 0.310 G. ENVASE CON 1000 ML. MILIEQUIVALENTES POR LITRO:,ENV,1000,ML.,0.36,gramos,0.36,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,FOSFATO DE POTASIO,3617,3617,1000036170000,010,000,3617,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",FOSFATO DE POTASIO SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: FOSFATO DE  POTASIO DIBASICO 1.550 G FOSFATO DE POTASIO MONOBASICO 0.300 G (POTASIO 20  MILIEQUIVALENTE) (FOSFATO 20 MEQ) ENVASE CON 50 AMPOLLETAS CON 10 ML.,ENV,50,AMP,1.85,gramos,92.5,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,BICARBONATO DE SODIO,3618,3618,1000036180000,010,000,3618,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",BICARBONATO DE SODIO SOLUCION INYECTABLE AL 7.5% CADA FRASCO AMPULA CONTIENE:  BICARBONATO DE SODIO 3.75 G ENVASE CON FRASCO AMPULA DE 50 ML. EL ENVASE CON  50 ML CONTIENE: BICARBONATO DE SODIO 44.5 MILIEQUIVALENTE.,ENV,1,F.A,3.75,gramos,3.75,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,BICARBONATO DE SODIO,3619,3619,1000036190000,010,000,3619,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",BICARBONATO DE SODIO SOLUCION INYECTABLE AL 7.5% CADA AMPOLLETA CONTIENE:  BICARBONATO DE SODIO 0.75 G ENVASE CON 50 AMPOLLETAS DE 10 ML. CADA AMPOLLETA  CON 10 ML CONTIENE: BICARBONATO DE SODIO 8.9 MILIEQUIVALENTE.,ENV,50,AMP,3.75,gramos,187.5,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCONATO DE CALCIO,3620,3620,1000036200000,010,000,3620,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCONATO DE CALCIO SOLUCION INYECTABLE CADA AMPOLLETA CONTIENE: GLUCONATO DE  CALCIO 1 G EQUIVALENTE A 0.093 G DE CALCIO IONIZABLE. ENVASE CON 50 AMPOLLETAS  DE 10 ML.,ENV,50,AMP,1,gramos,50,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCONATO DE CALCIO,3620,3620,1000036200100,010,000,3620,01,00,NO,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCONATO DE CALCIO. SOLUCION INYECTABLE. CADA AMPOLLETA CONTIENE: GLUCONATO DE CALCIO 1 G EQUIVALENTE A 0.093 G DE CALCIO IONIZABLE. ENVASE CON 100 AMPOLLETAS DE 10 ML.,ENV,100,AMP,1,gramos,100,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,ELECTROLITOS ORALES,3623,3623,1000036230000,010,000,3623,00,00,SI,"Sustantiva -- Meta médica,VALES",ELECTROLITOS ORALES SOLUCION CADA SOBRE CON POLVO CONTIENE: GLUCOSA 20.0 G  CLORURO DE POTASIO 1.5 G CLORURO DE SODIO 3.5 G CITRATO TRISODICO DIHIDRATADO  2.9 G ENVASE CON 27.9 G.,ENV,1,PZA,27.9,gramos,27.9,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ELECTROLITOS_ORALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,Grupo Nº 21: Soluciones Electrolíticas y Sustitutos del Plasma,GLUCOSA,3624,3624,1000036240000,010,000,3624,00,00,SI,"Sustantiva -- macro soluciones,Uso Hospitalario, Soluciones Electrolíticas y Sustitutos del Plasma",GLUCOSA SOLUCION INYECTABLE AL 5% CADA 100 ML CONTIENEN: GLUCOSA ANHIDRA O  GLUCOSA 5 G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 5.0 G DE GLUCOSA. ENVASE CON  50 ML. CONTIENE: GLUCOSA 2.5 G.,ENV,50,ML.,5,gramos,5,gramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
